playerName,playerID,slug,position,positionID,team,rookie,age,heightFeet,heightInches,weight,seasonsExperience,pickRound,pickNum,isFeatured,isStartSitFeatured,isTrending,isDevyReturningToSchool,isDevyYearDecrement,oneQBValues,superflexValues,number,teamLongName,birthday,draftYear,college,byeWeek,injury
Theo Johnson,1620,theo-johnson-1620,TE,4,NYG,False,24.4,6,6,264,1,4,7,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -14, 'positionalTrend': -2, 'overall7DayTrend': -4, 'positional7DayTrend': 0, 'kept': 9127, 'traded': 8878, 'cut': 6679, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2706, 'rank': 214, 'positionalRank': 30, 'history': [], 'overallTier': 17, 'positionalTier': 10}, 'tepp': {'value': 3005, 'rank': 195, 'positionalRank': 30, 'history': [], 'overallTier': 15, 'positionalTier': 10}, 'teppp': {'value': 3303, 'rank': 184, 'positionalRank': 30, 'history': [], 'overallTier': 15, 'positionalTier': 9}, 'rawLiquidity': 0.0, 'stdLiquidity': 11.0, 'tradeCount': 17, 'value': 2305, 'rank': 241, 'positionalRank': 30, 'history': [], 'overallTier': 19, 'positionalTier': 10}","{'startSitValue': 0, 'overallTrend': -15, 'positionalTrend': -2, 'overall7DayTrend': -9, 'positional7DayTrend': -1, 'kept': 10214, 'traded': 10006, 'cut': 7533, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2313, 'rank': 216, 'positionalRank': 31, 'history': [], 'overallTier': 17, 'positionalTier': 11}, 'tepp': {'value': 2577, 'rank': 195, 'positionalRank': 31, 'history': [], 'overallTier': 18, 'positionalTier': 11}, 'teppp': {'value': 2841, 'rank': 177, 'positionalRank': 31, 'history': [], 'overallTier': 16, 'positionalTier': 11}, 'rawLiquidity': 0.0, 'stdLiquidity': 15.0, 'tradeCount': 45, 'value': 1944, 'rank': 249, 'positionalRank': 31, 'history': [], 'overallTier': 20, 'positionalTier': 11}",84,New York Giants,983163600,2024,Penn State,14.0,{'injuryCode': 1}
Keaton Mitchell,1393,keaton-mitchell-1393,RB,2,BAL,False,23.6,5,8,190,2,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -1, 'positionalTrend': -2, 'overall7DayTrend': 6, 'positional7DayTrend': 1, 'kept': 12105, 'traded': 11519, 'cut': 10541, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2325, 'rank': 246, 'positionalRank': 69, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'tepp': {'value': 2325, 'rank': 250, 'positionalRank': 69, 'history': [], 'overallTier': 17, 'positionalTier': 19}, 'teppp': {'value': 2325, 'rank': 256, 'positionalRank': 69, 'history': [], 'overallTier': 17, 'positionalTier': 19}, 'rawLiquidity': 0.0, 'stdLiquidity': 24.0, 'tradeCount': 36, 'value': 2325, 'rank': 238, 'positionalRank': 69, 'history': [], 'overallTier': 19, 'positionalTier': 19}","{'startSitValue': 0, 'overallTrend': -6, 'positionalTrend': -3, 'overall7DayTrend': 5, 'positional7DayTrend': 1, 'kept': 16413, 'traded': 16212, 'cut': 13866, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1926, 'rank': 260, 'positionalRank': 71, 'history': [], 'overallTier': 17, 'positionalTier': 14}, 'tepp': {'value': 1926, 'rank': 265, 'positionalRank': 71, 'history': [], 'overallTier': 18, 'positionalTier': 14}, 'teppp': {'value': 1926, 'rank': 268, 'positionalRank': 71, 'history': [], 'overallTier': 16, 'positionalTier': 14}, 'rawLiquidity': 0.0, 'stdLiquidity': 15.0, 'tradeCount': 45, 'value': 1926, 'rank': 250, 'positionalRank': 71, 'history': [], 'overallTier': 20, 'positionalTier': 14}",34,Baltimore Ravens,1011243600,2023,East Carolina,7.0,{'injuryCode': 1}
Nick Chubb,274,nick-chubb-274,RB,2,HOU,False,29.6,5,11,227,7,2,3,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 15, 'positionalTrend': 3, 'overall7DayTrend': 1, 'positional7DayTrend': -1, 'kept': 30867, 'traded': 32455, 'cut': 35006, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2165, 'rank': 257, 'positionalRank': 73, 'history': [], 'overallTier': 18, 'positionalTier': 20}, 'tepp': {'value': 2165, 'rank': 262, 'positionalRank': 73, 'history': [], 'overallTier': 17, 'positionalTier': 20}, 'teppp': {'value': 2165, 'rank': 264, 'positionalRank': 73, 'history': [], 'overallTier': 17, 'positionalTier': 20}, 'rawLiquidity': 0.0, 'stdLiquidity': 84.0, 'tradeCount': 127, 'value': 2165, 'rank': 251, 'positionalRank': 73, 'history': [], 'overallTier': 19, 'positionalTier': 20}","{'startSitValue': 0, 'overallTrend': 14, 'positionalTrend': 0, 'overall7DayTrend': -6, 'positional7DayTrend': -3, 'kept': 45045, 'traded': 48026, 'cut': 50967, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1918, 'rank': 261, 'positionalRank': 72, 'history': [], 'overallTier': 17, 'positionalTier': 14}, 'tepp': {'value': 1918, 'rank': 266, 'positionalRank': 72, 'history': [], 'overallTier': 18, 'positionalTier': 14}, 'teppp': {'value': 1918, 'rank': 269, 'positionalRank': 72, 'history': [], 'overallTier': 16, 'positionalTier': 14}, 'rawLiquidity': 1.0, 'stdLiquidity': 89.0, 'tradeCount': 271, 'value': 1918, 'rank': 251, 'positionalRank': 72, 'history': [], 'overallTier': 20, 'positionalTier': 14}",21,Houston Texans,820040400,2018,Georgia,6.0,{'injuryCode': 1}
Michael Mayer,1427,michael-mayer-1427,TE,4,LVR,False,24.1,6,4,265,2,2,4,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -4, 'positionalTrend': -2, 'overall7DayTrend': 1, 'positional7DayTrend': 1, 'kept': 13847, 'traded': 14846, 'cut': 13820, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2598, 'rank': 225, 'positionalRank': 34, 'history': [], 'overallTier': 17, 'positionalTier': 10}, 'tepp': {'value': 2888, 'rank': 207, 'positionalRank': 34, 'history': [], 'overallTier': 15, 'positionalTier': 10}, 'teppp': {'value': 3178, 'rank': 191, 'positionalRank': 34, 'history': [], 'overallTier': 16, 'positionalTier': 9}, 'rawLiquidity': 0.0, 'stdLiquidity': 11.0, 'tradeCount': 17, 'value': 2204, 'rank': 248, 'positionalRank': 34, 'history': [], 'overallTier': 19, 'positionalTier': 10}","{'startSitValue': 0, 'overallTrend': -6, 'positionalTrend': 0, 'overall7DayTrend': 8, 'positional7DayTrend': 3, 'kept': 22692, 'traded': 23414, 'cut': 20243, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2278, 'rank': 219, 'positionalRank': 32, 'history': [], 'overallTier': 17, 'positionalTier': 11}, 'tepp': {'value': 2540, 'rank': 198, 'positionalRank': 32, 'history': [], 'overallTier': 18, 'positionalTier': 11}, 'teppp': {'value': 2801, 'rank': 179, 'positionalRank': 32, 'history': [], 'overallTier': 16, 'positionalTier': 11}, 'rawLiquidity': 0.0, 'stdLiquidity': 11.0, 'tradeCount': 33, 'value': 1911, 'rank': 252, 'positionalRank': 32, 'history': [], 'overallTier': 20, 'positionalTier': 11}",87,Las Vegas Raiders,994395600,2023,Notre Dame,8.0,{'injuryCode': 1}
Mike Gesicki,330,mike-gesicki-330,TE,4,CIN,False,29.8,6,6,245,7,2,10,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 4, 'positionalTrend': 4, 'overall7DayTrend': -6, 'positional7DayTrend': -1, 'kept': 19746, 'traded': 20496, 'cut': 22477, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2627, 'rank': 222, 'positionalRank': 32, 'history': [], 'overallTier': 17, 'positionalTier': 10}, 'tepp': {'value': 2919, 'rank': 203, 'positionalRank': 32, 'history': [], 'overallTier': 15, 'positionalTier': 10}, 'teppp': {'value': 3212, 'rank': 187, 'positionalRank': 32, 'history': [], 'overallTier': 16, 'positionalTier': 9}, 'rawLiquidity': 0.0, 'stdLiquidity': 15.0, 'tradeCount': 23, 'value': 2231, 'rank': 246, 'positionalRank': 32, 'history': [], 'overallTier': 19, 'positionalTier': 10}","{'startSitValue': 0, 'overallTrend': 1, 'positionalTrend': 2, 'overall7DayTrend': -11, 'positional7DayTrend': -2, 'kept': 27784, 'traded': 28043, 'cut': 30852, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2272, 'rank': 222, 'positionalRank': 33, 'history': [], 'overallTier': 17, 'positionalTier': 11}, 'tepp': {'value': 2533, 'rank': 199, 'positionalRank': 33, 'history': [], 'overallTier': 18, 'positionalTier': 11}, 'teppp': {'value': 2794, 'rank': 181, 'positionalRank': 33, 'history': [], 'overallTier': 16, 'positionalTier': 11}, 'rawLiquidity': 0.0, 'stdLiquidity': 19.0, 'tradeCount': 57, 'value': 1905, 'rank': 253, 'positionalRank': 33, 'history': [], 'overallTier': 20, 'positionalTier': 11}",88,Cincinnati Bengals,812696400,2018,Penn State,10.0,"{'injuryName': 'Questionable', 'injuryCode': 2, 'injuryArea': 'Undisclosed', 'injuryReturn': 'Aug 7, 2025'}"
Luke Musgrave,1430,luke-musgrave-1430,TE,4,GBP,False,24.9,6,6,253,2,2,11,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -6, 'positionalTrend': -1, 'overall7DayTrend': -7, 'positional7DayTrend': -2, 'kept': 13235, 'traded': 13661, 'cut': 12352, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2520, 'rank': 235, 'positionalRank': 36, 'history': [], 'overallTier': 17, 'positionalTier': 10}, 'tepp': {'value': 2804, 'rank': 213, 'positionalRank': 36, 'history': [], 'overallTier': 15, 'positionalTier': 10}, 'teppp': {'value': 3088, 'rank': 198, 'positionalRank': 36, 'history': [], 'overallTier': 16, 'positionalTier': 9}, 'rawLiquidity': 0.0, 'stdLiquidity': 3.0, 'tradeCount': 4, 'value': 2130, 'rank': 254, 'positionalRank': 36, 'history': [], 'overallTier': 19, 'positionalTier': 10}","{'startSitValue': 0, 'overallTrend': 2, 'positionalTrend': 2, 'overall7DayTrend': 1, 'positional7DayTrend': 0, 'kept': 20878, 'traded': 21147, 'cut': 18345, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2269, 'rank': 223, 'positionalRank': 34, 'history': [], 'overallTier': 17, 'positionalTier': 11}, 'tepp': {'value': 2530, 'rank': 201, 'positionalRank': 34, 'history': [], 'overallTier': 18, 'positionalTier': 11}, 'teppp': {'value': 2791, 'rank': 182, 'positionalRank': 34, 'history': [], 'overallTier': 16, 'positionalTier': 11}, 'rawLiquidity': 0.0, 'stdLiquidity': 7.0, 'tradeCount': 22, 'value': 1902, 'rank': 254, 'positionalRank': 34, 'history': [], 'overallTier': 20, 'positionalTier': 11}",88,Green Bay Packers,967870800,2023,Oregon State,5.0,{'injuryCode': 1}
Aaron Rodgers,235,aaron-rodgers-235,QB,1,PIT,False,41.7,6,2,223,20,1,24,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'overall7DayTrend': -6, 'positional7DayTrend': 0, 'kept': 12006, 'traded': 12965, 'cut': 13660, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1407, 'rank': 352, 'positionalRank': 39, 'history': [], 'overallTier': 18, 'positionalTier': 12}, 'tepp': {'value': 1407, 'rank': 355, 'positionalRank': 39, 'history': [], 'overallTier': 17, 'positionalTier': 12}, 'teppp': {'value': 1407, 'rank': 361, 'positionalRank': 39, 'history': [], 'overallTier': 17, 'positionalTier': 12}, 'rawLiquidity': 0.0, 'stdLiquidity': 13.0, 'tradeCount': 20, 'value': 1407, 'rank': 340, 'positionalRank': 39, 'history': [], 'overallTier': 19, 'positionalTier': 12}","{'startSitValue': 0, 'overallTrend': -5, 'positionalTrend': 0, 'overall7DayTrend': -3, 'positional7DayTrend': 0, 'kept': 43038, 'traded': 43312, 'cut': 45456, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1898, 'rank': 264, 'positionalRank': 37, 'history': [], 'overallTier': 17, 'positionalTier': 13}, 'tepp': {'value': 1898, 'rank': 268, 'positionalRank': 37, 'history': [], 'overallTier': 18, 'positionalTier': 13}, 'teppp': {'value': 1898, 'rank': 272, 'positionalRank': 37, 'history': [], 'overallTier': 16, 'positionalTier': 13}, 'rawLiquidity': 0.0, 'stdLiquidity': 57.0, 'tradeCount': 175, 'value': 1898, 'rank': 255, 'positionalRank': 37, 'history': [], 'overallTier': 20, 'positionalTier': 13}",8,Pittsburgh Steelers,439189200,2005,California,5.0,{'injuryCode': 1}
KeAndre Lambert-Smith,1818,keandre-lambert-smith-1818,WR,3,LAC,True,23.8,6,1,182,0,5,20,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 97, 'positionalTrend': 43, 'rookieTrend': 14, 'rookiePositionalTrend': 6, 'overall7DayTrend': 45, 'positional7DayTrend': 22, 'kept': 1395, 'traded': 794, 'cut': 630, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2035, 'rank': 272, 'positionalRank': 95, 'rookieRank': 54, 'rookiePositionalRank': 20, 'history': [], 'overallTier': 18, 'positionalTier': 23, 'rookieTier': 14, 'rookiePositionalTier': 7}, 'tepp': {'value': 2035, 'rank': 277, 'positionalRank': 95, 'rookieRank': 54, 'rookiePositionalRank': 20, 'history': [], 'overallTier': 17, 'positionalTier': 23, 'rookieTier': 13, 'rookiePositionalTier': 7}, 'teppp': {'value': 2035, 'rank': 283, 'positionalRank': 95, 'rookieRank': 54, 'rookiePositionalRank': 20, 'history': [], 'overallTier': 17, 'positionalTier': 23, 'rookieTier': 15, 'rookiePositionalTier': 7}, 'rawLiquidity': 0.0, 'stdLiquidity': 13.0, 'tradeCount': 19, 'value': 2035, 'rank': 267, 'positionalRank': 95, 'rookieRank': 53, 'rookiePositionalRank': 20, 'history': [], 'overallTier': 19, 'positionalTier': 23, 'rookieTier': 14, 'rookiePositionalTier': 7}","{'startSitValue': 0, 'overallTrend': 100, 'positionalTrend': 43, 'rookieTrend': 14, 'rookiePositionalTrend': 7, 'overall7DayTrend': 56, 'positional7DayTrend': 26, 'kept': 1470, 'traded': 865, 'cut': 686, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1898, 'rank': 263, 'positionalRank': 87, 'rookieRank': 53, 'rookiePositionalRank': 18, 'history': [], 'overallTier': 17, 'positionalTier': 20, 'rookieTier': 13, 'rookiePositionalTier': 6}, 'tepp': {'value': 1898, 'rank': 267, 'positionalRank': 87, 'rookieRank': 53, 'rookiePositionalRank': 18, 'history': [], 'overallTier': 18, 'positionalTier': 20, 'rookieTier': 13, 'rookiePositionalTier': 6}, 'teppp': {'value': 1898, 'rank': 271, 'positionalRank': 87, 'rookieRank': 54, 'rookiePositionalRank': 18, 'history': [], 'overallTier': 16, 'positionalTier': 20, 'rookieTier': 12, 'rookiePositionalTier': 6}, 'rawLiquidity': 0.0, 'stdLiquidity': 23.0, 'tradeCount': 70, 'value': 1898, 'rank': 256, 'positionalRank': 87, 'rookieRank': 52, 'rookiePositionalRank': 18, 'history': [], 'overallTier': 20, 'positionalTier': 20, 'rookieTier': 13, 'rookiePositionalTier': 6}",84,Los Angeles Chargers,1003208400,2025,Auburn,12.0,{'injuryCode': 1}
Michael Wilson,1421,michael-wilson-1421,WR,3,ARI,False,25.4,6,2,213,2,3,31,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -2, 'positionalTrend': -1, 'overall7DayTrend': -1, 'positional7DayTrend': -1, 'kept': 12666, 'traded': 12106, 'cut': 11404, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2309, 'rank': 248, 'positionalRank': 86, 'history': [], 'overallTier': 18, 'positionalTier': 22}, 'tepp': {'value': 2309, 'rank': 252, 'positionalRank': 86, 'history': [], 'overallTier': 17, 'positionalTier': 22}, 'teppp': {'value': 2309, 'rank': 258, 'positionalRank': 86, 'history': [], 'overallTier': 17, 'positionalTier': 22}, 'rawLiquidity': 0.0, 'stdLiquidity': 25.0, 'tradeCount': 38, 'value': 2309, 'rank': 240, 'positionalRank': 86, 'history': [], 'overallTier': 19, 'positionalTier': 22}","{'startSitValue': 0, 'overallTrend': -6, 'positionalTrend': -2, 'overall7DayTrend': -7, 'positional7DayTrend': -2, 'kept': 18300, 'traded': 18123, 'cut': 15832, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1893, 'rank': 265, 'positionalRank': 88, 'history': [], 'overallTier': 17, 'positionalTier': 20}, 'tepp': {'value': 1893, 'rank': 269, 'positionalRank': 88, 'history': [], 'overallTier': 18, 'positionalTier': 20}, 'teppp': {'value': 1893, 'rank': 273, 'positionalRank': 88, 'history': [], 'overallTier': 16, 'positionalTier': 20}, 'rawLiquidity': 0.0, 'stdLiquidity': 17.0, 'tradeCount': 51, 'value': 1893, 'rank': 257, 'positionalRank': 88, 'history': [], 'overallTier': 20, 'positionalTier': 20}",14,Arizona Cardinals,951282000,2023,Stanford,8.0,"{'injuryName': 'Questionable', 'injuryCode': 2, 'injuryArea': 'Concussion', 'injuryReturn': 'Aug 9, 2025'}"
Kayshon Boutte,1446,kayshon-boutte-1446,WR,3,NEP,False,23.2,5,11,197,2,6,10,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 3, 'positionalTrend': 0, 'overall7DayTrend': 2, 'positional7DayTrend': 0, 'kept': 11038, 'traded': 11230, 'cut': 9586, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2157, 'rank': 258, 'positionalRank': 88, 'history': [], 'overallTier': 18, 'positionalTier': 23}, 'tepp': {'value': 2157, 'rank': 263, 'positionalRank': 88, 'history': [], 'overallTier': 17, 'positionalTier': 23}, 'teppp': {'value': 2157, 'rank': 266, 'positionalRank': 88, 'history': [], 'overallTier': 17, 'positionalTier': 23}, 'rawLiquidity': 0.0, 'stdLiquidity': 15.0, 'tradeCount': 23, 'value': 2157, 'rank': 252, 'positionalRank': 88, 'history': [], 'overallTier': 19, 'positionalTier': 23}","{'startSitValue': 0, 'overallTrend': 6, 'positionalTrend': 2, 'overall7DayTrend': 1, 'positional7DayTrend': -1, 'kept': 15904, 'traded': 16186, 'cut': 13490, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1892, 'rank': 266, 'positionalRank': 89, 'history': [], 'overallTier': 17, 'positionalTier': 20}, 'tepp': {'value': 1892, 'rank': 271, 'positionalRank': 89, 'history': [], 'overallTier': 18, 'positionalTier': 20}, 'teppp': {'value': 1892, 'rank': 274, 'positionalRank': 89, 'history': [], 'overallTier': 16, 'positionalTier': 20}, 'rawLiquidity': 0.0, 'stdLiquidity': 12.0, 'tradeCount': 38, 'value': 1892, 'rank': 258, 'positionalRank': 89, 'history': [], 'overallTier': 20, 'positionalTier': 20}",9,New England Patriots,1020744000,2023,LSU,14.0,{'injuryCode': 1}
2027 Late 3rd,1710,2027-late-3rd-1710,RDP,5,FA,False,0.0,0,0,0,2025,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -2, 'overall7DayTrend': -5, 'kept': 1380, 'traded': 1288, 'cut': 1588, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2096, 'rank': 266, 'history': [], 'overallTier': 18}, 'tepp': {'value': 2096, 'rank': 272, 'history': [], 'overallTier': 17}, 'teppp': {'value': 2096, 'rank': 275, 'history': [], 'overallTier': 17}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 2096, 'rank': 262, 'history': [], 'overallTier': 19}","{'startSitValue': 0, 'overallTrend': 0, 'overall7DayTrend': -5, 'kept': 4948, 'traded': 4917, 'cut': 5738, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1886, 'rank': 267, 'history': [], 'overallTier': 17}, 'tepp': {'value': 1886, 'rank': 272, 'history': [], 'overallTier': 18}, 'teppp': {'value': 1886, 'rank': 275, 'history': [], 'overallTier': 16}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 1886, 'rank': 259, 'history': [], 'overallTier': 20}",0,Free Agent,,0,,,{'injuryCode': 1}
Hunter Henry,212,hunter-henry-212,TE,4,NEP,False,30.7,6,5,249,9,2,4,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -10, 'positionalTrend': 0, 'overall7DayTrend': -8, 'positional7DayTrend': 0, 'kept': 18953, 'traded': 19668, 'cut': 21208, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2492, 'rank': 236, 'positionalRank': 37, 'history': [], 'overallTier': 17, 'positionalTier': 10}, 'tepp': {'value': 2774, 'rank': 216, 'positionalRank': 37, 'history': [], 'overallTier': 15, 'positionalTier': 10}, 'teppp': {'value': 3056, 'rank': 201, 'positionalRank': 37, 'history': [], 'overallTier': 16, 'positionalTier': 9}, 'rawLiquidity': 0.0, 'stdLiquidity': 10.0, 'tradeCount': 15, 'value': 2101, 'rank': 261, 'positionalRank': 37, 'history': [], 'overallTier': 19, 'positionalTier': 10}","{'startSitValue': 0, 'overallTrend': -13, 'positionalTrend': -2, 'overall7DayTrend': -10, 'positional7DayTrend': -2, 'kept': 25972, 'traded': 26252, 'cut': 28639, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2238, 'rank': 225, 'positionalRank': 35, 'history': [], 'overallTier': 17, 'positionalTier': 11}, 'tepp': {'value': 2497, 'rank': 206, 'positionalRank': 35, 'history': [], 'overallTier': 18, 'positionalTier': 11}, 'teppp': {'value': 2756, 'rank': 189, 'positionalRank': 35, 'history': [], 'overallTier': 16, 'positionalTier': 11}, 'rawLiquidity': 0.0, 'stdLiquidity': 21.0, 'tradeCount': 64, 'value': 1871, 'rank': 260, 'positionalRank': 35, 'history': [], 'overallTier': 20, 'positionalTier': 11}",85,New England Patriots,786776400,2016,Arkansas,14.0,{'injuryCode': 1}
Dillon Gabriel,1737,dillon-gabriel-1737,QB,1,CLE,True,24.6,5,11,205,0,3,30,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -4, 'positionalTrend': 0, 'rookieTrend': -2, 'rookiePositionalTrend': 0, 'overall7DayTrend': -4, 'positional7DayTrend': 0, 'kept': 589, 'traded': 937, 'cut': 571, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1568, 'rank': 332, 'positionalRank': 37, 'rookieRank': 63, 'rookiePositionalRank': 7, 'history': [], 'overallTier': 18, 'positionalTier': 11, 'rookieTier': 17, 'rookiePositionalTier': 2}, 'tepp': {'value': 1568, 'rank': 337, 'positionalRank': 37, 'rookieRank': 63, 'rookiePositionalRank': 7, 'history': [], 'overallTier': 17, 'positionalTier': 11, 'rookieTier': 17, 'rookiePositionalTier': 2}, 'teppp': {'value': 1568, 'rank': 340, 'positionalRank': 37, 'rookieRank': 63, 'rookiePositionalRank': 7, 'history': [], 'overallTier': 17, 'positionalTier': 11, 'rookieTier': 18, 'rookiePositionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 1568, 'rank': 323, 'positionalRank': 37, 'rookieRank': 62, 'rookiePositionalRank': 7, 'history': [], 'overallTier': 19, 'positionalTier': 11, 'rookieTier': 16, 'rookiePositionalTier': 2}","{'startSitValue': 0, 'overallTrend': -3, 'positionalTrend': 0, 'rookieTrend': -3, 'rookiePositionalTrend': 0, 'overall7DayTrend': -4, 'positional7DayTrend': 0, 'kept': 2911, 'traded': 3302, 'cut': 2618, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1866, 'rank': 268, 'positionalRank': 38, 'rookieRank': 54, 'rookiePositionalRank': 7, 'history': [], 'overallTier': 17, 'positionalTier': 13, 'rookieTier': 13, 'rookiePositionalTier': 3}, 'tepp': {'value': 1866, 'rank': 273, 'positionalRank': 38, 'rookieRank': 54, 'rookiePositionalRank': 7, 'history': [], 'overallTier': 18, 'positionalTier': 13, 'rookieTier': 13, 'rookiePositionalTier': 3}, 'teppp': {'value': 1866, 'rank': 280, 'positionalRank': 38, 'rookieRank': 55, 'rookiePositionalRank': 7, 'history': [], 'overallTier': 16, 'positionalTier': 13, 'rookieTier': 12, 'rookiePositionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 6.0, 'tradeCount': 17, 'value': 1866, 'rank': 261, 'positionalRank': 38, 'rookieRank': 53, 'rookiePositionalRank': 7, 'history': [], 'overallTier': 20, 'positionalTier': 13, 'rookieTier': 13, 'rookiePositionalTier': 3}",5,Cleveland Browns,977979600,2025,Oregon,9.0,"{'injuryName': 'Questionable', 'injuryCode': 2, 'injuryArea': 'Hamstring', 'injuryReturn': 'Aug 8, 2025'}"
Dalton Schultz,487,dalton-schultz-487,TE,4,HOU,False,29.1,6,5,242,7,4,37,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -1, 'positionalTrend': 0, 'overall7DayTrend': 4, 'positional7DayTrend': 3, 'kept': 23700, 'traded': 24523, 'cut': 26235, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2599, 'rank': 225, 'positionalRank': 33, 'history': [], 'overallTier': 17, 'positionalTier': 10}, 'tepp': {'value': 2889, 'rank': 206, 'positionalRank': 33, 'history': [], 'overallTier': 15, 'positionalTier': 10}, 'teppp': {'value': 3179, 'rank': 190, 'positionalRank': 33, 'history': [], 'overallTier': 16, 'positionalTier': 9}, 'rawLiquidity': 0.0, 'stdLiquidity': 13.0, 'tradeCount': 20, 'value': 2205, 'rank': 247, 'positionalRank': 33, 'history': [], 'overallTier': 19, 'positionalTier': 10}","{'startSitValue': 0, 'overallTrend': -5, 'positionalTrend': 1, 'overall7DayTrend': 1, 'positional7DayTrend': 1, 'kept': 33609, 'traded': 33840, 'cut': 36306, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2229, 'rank': 229, 'positionalRank': 36, 'history': [], 'overallTier': 17, 'positionalTier': 11}, 'tepp': {'value': 2488, 'rank': 208, 'positionalRank': 36, 'history': [], 'overallTier': 18, 'positionalTier': 11}, 'teppp': {'value': 2746, 'rank': 190, 'positionalRank': 36, 'history': [], 'overallTier': 16, 'positionalTier': 11}, 'rawLiquidity': 0.0, 'stdLiquidity': 16.0, 'tradeCount': 49, 'value': 1862, 'rank': 262, 'positionalRank': 36, 'history': [], 'overallTier': 20, 'positionalTier': 11}",86,Houston Texans,837061200,2018,Stanford,6.0,{'injuryCode': 1}
