playerName,playerID,slug,position,positionID,team,rookie,age,heightFeet,heightInches,weight,seasonsExperience,pickRound,pickNum,isFeatured,isStartSitFeatured,isTrending,isDevyReturningToSchool,isDevyYearDecrement,oneQBValues,superflexValues,number,teamLongName,birthday,draftYear,college,byeWeek,injury,norm_name
2027 Early 4th,1711,2027-early-4th-1711,RDP,5,FA,False,0.0,0,0,0,2025,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 3, 'overall7DayTrend': -5, 'kept': 1382, 'traded': 1223, 'cut': 1374, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1833, 'rank': 299, 'history': [], 'overallTier': 18}, 'tepp': {'value': 1833, 'rank': 305, 'history': [], 'overallTier': 16}, 'teppp': {'value': 1833, 'rank': 311, 'history': [], 'overallTier': 18}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 1833, 'rank': 290, 'history': [], 'overallTier': 15}","{'startSitValue': 0, 'overallTrend': -4, 'overall7DayTrend': 3, 'kept': 4826, 'traded': 4691, 'cut': 5333, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1630, 'rank': 302, 'history': [], 'overallTier': 15}, 'tepp': {'value': 1630, 'rank': 310, 'history': [], 'overallTier': 18}, 'teppp': {'value': 1630, 'rank': 315, 'history': [], 'overallTier': 18}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 1630, 'rank': 295, 'history': [], 'overallTier': 19}",0,Free Agent,,0,,,{'injuryCode': 1},early th
Devaughn Vele,1643,devaughn-vele-1643,WR,3,DEN,False,27.6,6,5,210,1,7,15,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'overall7DayTrend': 2, 'positional7DayTrend': 0, 'kept': 4801, 'traded': 4310, 'cut': 3610, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1808, 'rank': 305, 'positionalRank': 112, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'tepp': {'value': 1808, 'rank': 311, 'positionalRank': 112, 'history': [], 'overallTier': 16, 'positionalTier': 24}, 'teppp': {'value': 1808, 'rank': 317, 'positionalRank': 112, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'rawLiquidity': 0.0, 'stdLiquidity': 4.0, 'tradeCount': 6, 'value': 1808, 'rank': 298, 'positionalRank': 112, 'history': [], 'overallTier': 15, 'positionalTier': 24}","{'startSitValue': 0, 'overallTrend': 8, 'positionalTrend': 2, 'overall7DayTrend': 12, 'positional7DayTrend': 4, 'kept': 5606, 'traded': 5209, 'cut': 4354, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1612, 'rank': 303, 'positionalRank': 107, 'history': [], 'overallTier': 15, 'positionalTier': 19}, 'tepp': {'value': 1612, 'rank': 311, 'positionalRank': 107, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'teppp': {'value': 1612, 'rank': 317, 'positionalRank': 107, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'rawLiquidity': 0.0, 'stdLiquidity': 7.0, 'tradeCount': 21, 'value': 1612, 'rank': 296, 'positionalRank': 107, 'history': [], 'overallTier': 19, 'positionalTier': 19}",17,Denver Broncos,881902800,2024,Utah,12.0,{'injuryCode': 1},devaughn vele
Juwan Johnson,575,juwan-johnson-575,TE,4,NOS,False,28.9,6,4,231,5,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -9, 'positionalTrend': -1, 'overall7DayTrend': -4, 'positional7DayTrend': -1, 'kept': 11877, 'traded': 11835, 'cut': 13064, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2022, 'rank': 275, 'positionalRank': 43, 'history': [], 'overallTier': 18, 'positionalTier': 12}, 'tepp': {'value': 2270, 'rank': 255, 'positionalRank': 43, 'history': [], 'overallTier': 15, 'positionalTier': 12}, 'teppp': {'value': 2517, 'rank': 242, 'positionalRank': 43, 'history': [], 'overallTier': 17, 'positionalTier': 11}, 'rawLiquidity': 0.0, 'stdLiquidity': 6.0, 'tradeCount': 8, 'value': 1651, 'rank': 312, 'positionalRank': 43, 'history': [], 'overallTier': 15, 'positionalTier': 12}","{'startSitValue': 0, 'overallTrend': 6, 'positionalTrend': 0, 'overall7DayTrend': -5, 'positional7DayTrend': 0, 'kept': 17908, 'traded': 17589, 'cut': 19261, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1968, 'rank': 258, 'positionalRank': 41, 'history': [], 'overallTier': 15, 'positionalTier': 12}, 'tepp': {'value': 2209, 'rank': 234, 'positionalRank': 41, 'history': [], 'overallTier': 18, 'positionalTier': 12}, 'teppp': {'value': 2449, 'rank': 216, 'positionalRank': 41, 'history': [], 'overallTier': 17, 'positionalTier': 12}, 'rawLiquidity': 0.0, 'stdLiquidity': 9.0, 'tradeCount': 27, 'value': 1609, 'rank': 297, 'positionalRank': 41, 'history': [], 'overallTier': 19, 'positionalTier': 12}",83,New Orleans Saints,842590800,2020,Oregon,11.0,"{'injuryName': 'Questionable', 'injuryCode': 2, 'injuryArea': 'Groin', 'injuryReturn': 'Aug 10, 2025'}",juwan johnson
Adam Thielen,308,adam-thielen-308,WR,3,CAR,False,35.0,6,2,195,11,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -19, 'positionalTrend': -10, 'overall7DayTrend': -13, 'positional7DayTrend': -7, 'kept': 19162, 'traded': 19697, 'cut': 25152, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1708, 'rank': 311, 'positionalRank': 115, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'tepp': {'value': 1708, 'rank': 320, 'positionalRank': 115, 'history': [], 'overallTier': 16, 'positionalTier': 24}, 'teppp': {'value': 1708, 'rank': 325, 'positionalRank': 115, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'rawLiquidity': 0.0, 'stdLiquidity': 19.0, 'tradeCount': 26, 'value': 1708, 'rank': 305, 'positionalRank': 115, 'history': [], 'overallTier': 15, 'positionalTier': 24}","{'startSitValue': 0, 'overallTrend': -14, 'positionalTrend': -7, 'overall7DayTrend': -9, 'positional7DayTrend': -5, 'kept': 27321, 'traded': 27944, 'cut': 35800, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1601, 'rank': 305, 'positionalRank': 109, 'history': [], 'overallTier': 15, 'positionalTier': 19}, 'tepp': {'value': 1601, 'rank': 313, 'positionalRank': 109, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'teppp': {'value': 1601, 'rank': 319, 'positionalRank': 109, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'rawLiquidity': 0.0, 'stdLiquidity': 17.0, 'tradeCount': 52, 'value': 1601, 'rank': 298, 'positionalRank': 108, 'history': [], 'overallTier': 19, 'positionalTier': 19}",19,Carolina Panthers,651301200,2014,Minnesota State-Mankato,14.0,{'injuryCode': 1},adam thielen
Tai Felton,1797,tai-felton-1797,WR,3,MIN,True,22.4,6,1,183,0,3,38,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -6, 'positionalTrend': -5, 'rookieTrend': -1, 'rookiePositionalTrend': -1, 'overall7DayTrend': 0, 'positional7DayTrend': -2, 'kept': 1604, 'traded': 1359, 'cut': 1233, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1835, 'rank': 298, 'positionalRank': 108, 'rookieRank': 58, 'rookiePositionalRank': 23, 'history': [], 'overallTier': 18, 'positionalTier': 24, 'rookieTier': 16, 'rookiePositionalTier': 7}, 'tepp': {'value': 1835, 'rank': 304, 'positionalRank': 108, 'rookieRank': 58, 'rookiePositionalRank': 23, 'history': [], 'overallTier': 16, 'positionalTier': 24, 'rookieTier': 14, 'rookiePositionalTier': 7}, 'teppp': {'value': 1835, 'rank': 310, 'positionalRank': 108, 'rookieRank': 59, 'rookiePositionalRank': 23, 'history': [], 'overallTier': 18, 'positionalTier': 24, 'rookieTier': 16, 'rookiePositionalTier': 7}, 'rawLiquidity': 0.0, 'stdLiquidity': 11.0, 'tradeCount': 15, 'value': 1835, 'rank': 289, 'positionalRank': 108, 'rookieRank': 57, 'rookiePositionalRank': 23, 'history': [], 'overallTier': 15, 'positionalTier': 24, 'rookieTier': 15, 'rookiePositionalTier': 7}","{'startSitValue': 0, 'overallTrend': -10, 'positionalTrend': -6, 'rookieTrend': -1, 'rookiePositionalTrend': -1, 'overall7DayTrend': -5, 'positional7DayTrend': -4, 'kept': 1880, 'traded': 1664, 'cut': 1447, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1601, 'rank': 304, 'positionalRank': 108, 'rookieRank': 61, 'rookiePositionalRank': 23, 'history': [], 'overallTier': 15, 'positionalTier': 19, 'rookieTier': 16, 'rookiePositionalTier': 6}, 'tepp': {'value': 1601, 'rank': 312, 'positionalRank': 108, 'rookieRank': 62, 'rookiePositionalRank': 23, 'history': [], 'overallTier': 18, 'positionalTier': 19, 'rookieTier': 15, 'rookiePositionalTier': 6}, 'teppp': {'value': 1601, 'rank': 318, 'positionalRank': 108, 'rookieRank': 62, 'rookiePositionalRank': 23, 'history': [], 'overallTier': 18, 'positionalTier': 19, 'rookieTier': 14, 'rookiePositionalTier': 6}, 'rawLiquidity': 0.0, 'stdLiquidity': 6.0, 'tradeCount': 18, 'value': 1601, 'rank': 299, 'positionalRank': 109, 'rookieRank': 61, 'rookiePositionalRank': 23, 'history': [], 'overallTier': 19, 'positionalTier': 19, 'rookieTier': 15, 'rookiePositionalTier': 6}",13,Minnesota Vikings,1047704400,2025,Maryland,6.0,{'injuryCode': 1},tai felton
Jaleel McLaughlin,1486,jaleel-mclaughlin-1486,RB,2,DEN,False,24.9,5,7,187,2,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -22, 'positionalTrend': -2, 'overall7DayTrend': -12, 'positional7DayTrend': -1, 'kept': 10668, 'traded': 10218, 'cut': 10863, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1815, 'rank': 304, 'positionalRank': 80, 'history': [], 'overallTier': 18, 'positionalTier': 21}, 'tepp': {'value': 1815, 'rank': 310, 'positionalRank': 80, 'history': [], 'overallTier': 16, 'positionalTier': 21}, 'teppp': {'value': 1815, 'rank': 316, 'positionalRank': 80, 'history': [], 'overallTier': 18, 'positionalTier': 21}, 'rawLiquidity': 0.0, 'stdLiquidity': 9.0, 'tradeCount': 13, 'value': 1815, 'rank': 297, 'positionalRank': 80, 'history': [], 'overallTier': 15, 'positionalTier': 21}","{'startSitValue': 0, 'overallTrend': -2, 'positionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 1, 'kept': 14440, 'traded': 14295, 'cut': 14379, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1599, 'rank': 306, 'positionalRank': 79, 'history': [], 'overallTier': 15, 'positionalTier': 17}, 'tepp': {'value': 1599, 'rank': 314, 'positionalRank': 79, 'history': [], 'overallTier': 18, 'positionalTier': 17}, 'teppp': {'value': 1599, 'rank': 320, 'positionalRank': 79, 'history': [], 'overallTier': 18, 'positionalTier': 17}, 'rawLiquidity': 0.0, 'stdLiquidity': 6.0, 'tradeCount': 19, 'value': 1599, 'rank': 300, 'positionalRank': 79, 'history': [], 'overallTier': 19, 'positionalTier': 17}",38,Denver Broncos,968821200,2023,Youngstown State,12.0,{'injuryCode': 1},jaleel mclaughlin
2026 Mid 4th,1537,2026-mid-4th-1537,RDP,5,FA,False,0.0,0,0,0,2025,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -4, 'overall7DayTrend': -3, 'kept': 2821, 'traded': 2584, 'cut': 3396, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1756, 'rank': 309, 'history': [], 'overallTier': 18}, 'tepp': {'value': 1756, 'rank': 317, 'history': [], 'overallTier': 16}, 'teppp': {'value': 1756, 'rank': 321, 'history': [], 'overallTier': 18}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 1756, 'rank': 302, 'history': [], 'overallTier': 15}","{'startSitValue': 0, 'overallTrend': -6, 'overall7DayTrend': 4, 'kept': 9482, 'traded': 9289, 'cut': 11735, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1597, 'rank': 307, 'history': [], 'overallTier': 15}, 'tepp': {'value': 1597, 'rank': 315, 'history': [], 'overallTier': 18}, 'teppp': {'value': 1597, 'rank': 321, 'history': [], 'overallTier': 18}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 1597, 'rank': 301, 'history': [], 'overallTier': 19}",0,Free Agent,,0,,,{'injuryCode': 1},mid th
Jacob Cowing,1611,jacob-cowing-1611,WR,3,SFO,False,24.5,5,9,171,1,4,35,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 19, 'positionalTrend': 8, 'overall7DayTrend': 1, 'positional7DayTrend': -2, 'kept': 7381, 'traded': 7009, 'cut': 5353, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1854, 'rank': 296, 'positionalRank': 107, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'tepp': {'value': 1854, 'rank': 301, 'positionalRank': 107, 'history': [], 'overallTier': 16, 'positionalTier': 24}, 'teppp': {'value': 1854, 'rank': 308, 'positionalRank': 107, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'rawLiquidity': 0.0, 'stdLiquidity': 4.0, 'tradeCount': 6, 'value': 1854, 'rank': 287, 'positionalRank': 107, 'history': [], 'overallTier': 15, 'positionalTier': 24}","{'startSitValue': 0, 'overallTrend': 17, 'positionalTrend': 5, 'overall7DayTrend': -1, 'positional7DayTrend': -2, 'kept': 7992, 'traded': 7912, 'cut': 6020, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1594, 'rank': 308, 'positionalRank': 110, 'history': [], 'overallTier': 15, 'positionalTier': 19}, 'tepp': {'value': 1594, 'rank': 316, 'positionalRank': 110, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'teppp': {'value': 1594, 'rank': 322, 'positionalRank': 110, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'rawLiquidity': 0.0, 'stdLiquidity': 7.0, 'tradeCount': 21, 'value': 1594, 'rank': 302, 'positionalRank': 110, 'history': [], 'overallTier': 19, 'positionalTier': 19}",19,San Francisco 49ers,981262800,2024,Arizona,14.0,"{'injuryName': 'Questionable', 'injuryCode': 2, 'injuryArea': 'Hamstring', 'injuryReturn': 'Aug 9, 2025'}",jacob cowing
Ja'Lynn Polk,1602,ja-lynn-polk-1602,WR,3,NEP,False,23.3,6,1,203,1,2,5,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -14, 'positionalTrend': -9, 'overall7DayTrend': -3, 'positional7DayTrend': -2, 'kept': 11258, 'traded': 11586, 'cut': 9031, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1892, 'rank': 289, 'positionalRank': 104, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'tepp': {'value': 1892, 'rank': 292, 'positionalRank': 104, 'history': [], 'overallTier': 16, 'positionalTier': 24}, 'teppp': {'value': 1892, 'rank': 301, 'positionalRank': 104, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'rawLiquidity': 0.0, 'stdLiquidity': 6.0, 'tradeCount': 8, 'value': 1892, 'rank': 281, 'positionalRank': 104, 'history': [], 'overallTier': 15, 'positionalTier': 24}","{'startSitValue': 0, 'overallTrend': -7, 'positionalTrend': -6, 'overall7DayTrend': -4, 'positional7DayTrend': -4, 'kept': 12200, 'traded': 12608, 'cut': 9710, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1591, 'rank': 309, 'positionalRank': 111, 'history': [], 'overallTier': 15, 'positionalTier': 19}, 'tepp': {'value': 1591, 'rank': 317, 'positionalRank': 111, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'teppp': {'value': 1591, 'rank': 323, 'positionalRank': 111, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'rawLiquidity': 0.0, 'stdLiquidity': 9.0, 'tradeCount': 27, 'value': 1591, 'rank': 303, 'positionalRank': 111, 'history': [], 'overallTier': 19, 'positionalTier': 19}",1,New England Patriots,1018497600,2024,Washington,14.0,{'injuryCode': 1},jalynn polk
Miles Sanders,222,miles-sanders-222,RB,2,DAL,False,28.3,5,11,211,6,2,21,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 23, 'positionalTrend': 5, 'overall7DayTrend': 7, 'positional7DayTrend': 3, 'kept': 25786, 'traded': 26009, 'cut': 25974, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1820, 'rank': 301, 'positionalRank': 79, 'history': [], 'overallTier': 18, 'positionalTier': 21}, 'tepp': {'value': 1820, 'rank': 307, 'positionalRank': 79, 'history': [], 'overallTier': 16, 'positionalTier': 21}, 'teppp': {'value': 1820, 'rank': 313, 'positionalRank': 79, 'history': [], 'overallTier': 18, 'positionalTier': 21}, 'rawLiquidity': 0.0, 'stdLiquidity': 19.0, 'tradeCount': 27, 'value': 1820, 'rank': 294, 'positionalRank': 79, 'history': [], 'overallTier': 15, 'positionalTier': 21}","{'startSitValue': 0, 'overallTrend': 25, 'positionalTrend': 5, 'overall7DayTrend': 7, 'positional7DayTrend': 3, 'kept': 37474, 'traded': 38647, 'cut': 39411, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1581, 'rank': 311, 'positionalRank': 80, 'history': [], 'overallTier': 15, 'positionalTier': 17}, 'tepp': {'value': 1581, 'rank': 319, 'positionalRank': 80, 'history': [], 'overallTier': 18, 'positionalTier': 17}, 'teppp': {'value': 1581, 'rank': 325, 'positionalRank': 80, 'history': [], 'overallTier': 18, 'positionalTier': 17}, 'rawLiquidity': 0.0, 'stdLiquidity': 18.0, 'tradeCount': 56, 'value': 1581, 'rank': 304, 'positionalRank': 80, 'history': [], 'overallTier': 19, 'positionalTier': 17}",27,Dallas Cowboys,862462800,2019,Penn State,10.0,"{'injuryName': 'Questionable', 'injuryCode': 2, 'injuryArea': 'Knee', 'injuryReturn': 'Aug 9, 2025'}",miles sanders
Elijah Mitchell,1013,elijah-mitchell-1013,RB,2,KCC,False,27.3,5,10,200,4,6,10,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 5, 'positionalTrend': 0, 'overall7DayTrend': -3, 'positional7DayTrend': 0, 'kept': 23472, 'traded': 23364, 'cut': 24783, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1792, 'rank': 306, 'positionalRank': 81, 'history': [], 'overallTier': 18, 'positionalTier': 21}, 'tepp': {'value': 1792, 'rank': 312, 'positionalRank': 81, 'history': [], 'overallTier': 16, 'positionalTier': 21}, 'teppp': {'value': 1792, 'rank': 318, 'positionalRank': 81, 'history': [], 'overallTier': 18, 'positionalTier': 21}, 'rawLiquidity': 0.0, 'stdLiquidity': 8.0, 'tradeCount': 11, 'value': 1792, 'rank': 299, 'positionalRank': 81, 'history': [], 'overallTier': 15, 'positionalTier': 21}","{'startSitValue': 0, 'overallTrend': 3, 'positionalTrend': 0, 'overall7DayTrend': -14, 'positional7DayTrend': -2, 'kept': 32131, 'traded': 33275, 'cut': 35190, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1581, 'rank': 312, 'positionalRank': 81, 'history': [], 'overallTier': 15, 'positionalTier': 17}, 'tepp': {'value': 1581, 'rank': 320, 'positionalRank': 81, 'history': [], 'overallTier': 18, 'positionalTier': 17}, 'teppp': {'value': 1581, 'rank': 326, 'positionalRank': 81, 'history': [], 'overallTier': 18, 'positionalTier': 17}, 'rawLiquidity': 0.0, 'stdLiquidity': 8.0, 'tradeCount': 25, 'value': 1581, 'rank': 305, 'positionalRank': 81, 'history': [], 'overallTier': 19, 'positionalTier': 17}",25,Kansas City Chiefs,894085200,2021,Louisiana-Lafayette,10.0,{'injuryCode': 1},elijah mitchell
2025 Late 4th,1372,2025-late-4th-1372,RDP,5,FA,False,0.0,0,0,0,2025,0,0,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 7, 'overall7DayTrend': 2, 'kept': 3962, 'traded': 3572, 'cut': 4470, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1835, 'rank': 297, 'history': [], 'overallTier': 18}, 'tepp': {'value': 1835, 'rank': 303, 'history': [], 'overallTier': 16}, 'teppp': {'value': 1835, 'rank': 309, 'history': [], 'overallTier': 18}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 1835, 'rank': 288, 'history': [], 'overallTier': 15}","{'startSitValue': 0, 'overallTrend': -6, 'overall7DayTrend': -3, 'kept': 12889, 'traded': 12608, 'cut': 16138, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1558, 'rank': 313, 'history': [], 'overallTier': 15}, 'tepp': {'value': 1558, 'rank': 322, 'history': [], 'overallTier': 18}, 'teppp': {'value': 1558, 'rank': 327, 'history': [], 'overallTier': 18}, 'rawLiquidity': 0.0, 'stdLiquidity': 0.0, 'tradeCount': 0, 'value': 1558, 'rank': 306, 'history': [], 'overallTier': 19}",0,Free Agent,,0,,,{'injuryCode': 1},late th
Justice Hill,368,justice-hill-368,RB,2,BAL,False,27.7,5,10,205,6,4,11,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -6, 'positionalTrend': -2, 'overall7DayTrend': -6, 'positional7DayTrend': -2, 'kept': 12835, 'traded': 12683, 'cut': 14131, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1783, 'rank': 307, 'positionalRank': 82, 'history': [], 'overallTier': 18, 'positionalTier': 21}, 'tepp': {'value': 1783, 'rank': 313, 'positionalRank': 82, 'history': [], 'overallTier': 16, 'positionalTier': 21}, 'teppp': {'value': 1783, 'rank': 319, 'positionalRank': 82, 'history': [], 'overallTier': 18, 'positionalTier': 21}, 'rawLiquidity': 0.0, 'stdLiquidity': 11.0, 'tradeCount': 16, 'value': 1783, 'rank': 300, 'positionalRank': 82, 'history': [], 'overallTier': 15, 'positionalTier': 21}","{'startSitValue': 0, 'overallTrend': -5, 'positionalTrend': -2, 'overall7DayTrend': -5, 'positional7DayTrend': -1, 'kept': 17540, 'traded': 17423, 'cut': 19374, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1556, 'rank': 314, 'positionalRank': 82, 'history': [], 'overallTier': 15, 'positionalTier': 17}, 'tepp': {'value': 1556, 'rank': 323, 'positionalRank': 82, 'history': [], 'overallTier': 18, 'positionalTier': 17}, 'teppp': {'value': 1556, 'rank': 328, 'positionalRank': 82, 'history': [], 'overallTier': 18, 'positionalTier': 17}, 'rawLiquidity': 0.0, 'stdLiquidity': 12.0, 'tradeCount': 38, 'value': 1556, 'rank': 307, 'positionalRank': 82, 'history': [], 'overallTier': 19, 'positionalTier': 17}",43,Baltimore Ravens,879483600,2019,Oklahoma State,7.0,{'injuryCode': 1},justice hill
DeAndre Hopkins,280,deandre-hopkins-280,WR,3,BAL,False,33.2,6,1,210,12,1,27,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -16, 'positionalTrend': -8, 'overall7DayTrend': -5, 'positional7DayTrend': -3, 'kept': 27296, 'traded': 28513, 'cut': 36505, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1734, 'rank': 310, 'positionalRank': 114, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'tepp': {'value': 1734, 'rank': 318, 'positionalRank': 114, 'history': [], 'overallTier': 16, 'positionalTier': 24}, 'teppp': {'value': 1734, 'rank': 323, 'positionalRank': 114, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'rawLiquidity': 0.0, 'stdLiquidity': 21.0, 'tradeCount': 29, 'value': 1734, 'rank': 303, 'positionalRank': 114, 'history': [], 'overallTier': 15, 'positionalTier': 24}","{'startSitValue': 0, 'overallTrend': -7, 'positionalTrend': -4, 'overall7DayTrend': 1, 'positional7DayTrend': 0, 'kept': 37920, 'traded': 38997, 'cut': 51228, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1553, 'rank': 315, 'positionalRank': 112, 'history': [], 'overallTier': 15, 'positionalTier': 19}, 'tepp': {'value': 1553, 'rank': 324, 'positionalRank': 112, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'teppp': {'value': 1553, 'rank': 329, 'positionalRank': 112, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'rawLiquidity': 0.0, 'stdLiquidity': 14.0, 'tradeCount': 42, 'value': 1553, 'rank': 308, 'positionalRank': 112, 'history': [], 'overallTier': 19, 'positionalTier': 19}",10,Baltimore Ravens,707806800,2013,Clemson,7.0,{'injuryCode': 1},deandre hopkins
Tutu Atwell,1078,tutu-atwell-1078,WR,3,LAR,False,25.8,5,9,165,4,2,25,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -7, 'positionalTrend': -4, 'overall7DayTrend': -1, 'positional7DayTrend': -1, 'kept': 13606, 'traded': 13421, 'cut': 14189, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1815, 'rank': 303, 'positionalRank': 111, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'tepp': {'value': 1815, 'rank': 309, 'positionalRank': 111, 'history': [], 'overallTier': 16, 'positionalTier': 24}, 'teppp': {'value': 1815, 'rank': 315, 'positionalRank': 111, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'rawLiquidity': 0.0, 'stdLiquidity': 6.0, 'tradeCount': 8, 'value': 1815, 'rank': 296, 'positionalRank': 111, 'history': [], 'overallTier': 15, 'positionalTier': 24}","{'startSitValue': 0, 'overallTrend': -10, 'positionalTrend': -6, 'overall7DayTrend': -5, 'positional7DayTrend': -4, 'kept': 18944, 'traded': 19019, 'cut': 19690, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1550, 'rank': 316, 'positionalRank': 113, 'history': [], 'overallTier': 15, 'positionalTier': 19}, 'tepp': {'value': 1550, 'rank': 325, 'positionalRank': 113, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'teppp': {'value': 1550, 'rank': 330, 'positionalRank': 113, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'rawLiquidity': 0.0, 'stdLiquidity': 4.0, 'tradeCount': 13, 'value': 1550, 'rank': 309, 'positionalRank': 113, 'history': [], 'overallTier': 19, 'positionalTier': 19}",5,Los Angeles Rams,939272400,2021,Louisville,8.0,{'injuryCode': 1},tutu atwell
